Date,Adj Close
2023-10-04,171.80894470214844
2023-10-05,173.04563903808594
2023-10-06,175.59814453125
2023-10-09,177.08218383789062
2023-10-10,176.488525390625
2023-10-11,177.88352966308594
2023-10-12,178.7838134765625
2023-10-13,176.94363403320312
2023-10-16,176.81503295898438
2023-10-17,175.26174926757812
2023-10-18,173.96572875976562
2023-10-19,173.5897979736328
2023-10-20,171.0372772216797
2023-10-23,171.15597534179688
2023-10-24,171.59132385253906
2023-10-25,169.27627563476562
2023-10-26,165.11111450195312
2023-10-27,166.4269561767578
2023-10-30,168.47486877441406
2023-10-31,168.94976806640625
2023-11-01,172.1156463623047
2023-11-02,175.6772918701172
2023-11-03,174.76710510253906
2023-11-06,177.31959533691406
2023-11-07,179.88198852539062
2023-11-08,180.9405975341797
2023-11-09,180.4656982421875
2023-11-10,184.6561279296875
2023-11-13,183.07110595703125
2023-11-14,185.6864013671875
2023-11-15,186.2510528564453
2023-11-16,187.93516540527344
2023-11-17,187.91534423828125
2023-11-20,189.65887451171875
2023-11-21,188.85646057128906
2023-11-22,189.5201873779297
2023-11-24,188.1927032470703
2023-11-27,188.014404296875
2023-11-28,188.61868286132812
2023-11-29,187.59835815429688
2023-11-30,188.17291259765625
2023-12-01,189.4508514404297
2023-12-04,187.6577606201172
2023-12-05,191.6104278564453
2023-12-06,190.52073669433594
2023-12-07,192.45249938964844
2023-12-08,193.87901306152344
2023-12-11,191.37269592285156
2023-12-12,192.8883819580078
2023-12-13,196.10797119140625
2023-12-14,196.25656127929688
2023-12-15,195.7216033935547
2023-12-18,194.05735778808594
2023-12-19,195.09751892089844
2023-12-20,193.00726318359375
2023-12-21,192.858642578125
2023-12-22,191.78875732421875
2023-12-26,191.24391174316406
2023-12-27,191.3429718017578
2023-12-28,191.76895141601562
2023-12-29,190.728759765625
2024-01-02,183.90322875976562
2024-01-03,182.52622985839844
2024-01-04,180.20814514160156
2024-01-05,179.48495483398438
2024-01-08,183.823974609375
2024-01-09,183.4079132080078
2024-01-10,184.4480743408203
2024-01-11,183.8536834716797
2024-01-12,184.1806182861328
2024-01-16,181.91201782226562
2024-01-17,180.97091674804688
2024-01-18,186.8652801513672
2024-01-19,189.76785278320312
2024-01-22,192.0760498046875
2024-01-23,193.35397338867188
2024-01-24,192.6803436279297
2024-01-25,192.35340881347656
2024-01-26,190.61981201171875
2024-01-29,189.93626403808594
2024-01-30,186.28076171875
2024-01-31,182.67481994628906
2024-02-01,185.11181640625
2024-02-02,184.11126708984375
2024-02-05,185.92413330078125
2024-02-06,187.5290069580078
2024-02-07,187.63795471191406
2024-02-08,186.5581817626953
2024-02-09,187.32191467285156
2024-02-12,185.63568115234375
2024-02-13,183.54275512695312
2024-02-14,182.6599578857422
2024-02-15,182.37228393554688
2024-02-16,180.83482360839844
2024-02-20,180.09091186523438
2024-02-21,180.84475708007812
2024-02-22,182.87814331054688
2024-02-23,181.0431671142578
2024-02-26,179.69415283203125
2024-02-27,181.15223693847656
2024-02-28,179.95204162597656
2024-02-29,179.28746032714844
2024-03-01,178.20628356933594
2024-03-04,173.6831817626953
2024-03-05,168.74346923828125
2024-03-06,167.75157165527344
2024-03-07,167.63253784179688
2024-03-08,169.34854125976562
2024-03-11,171.35218811035156
2024-03-12,171.82830810546875
2024-03-13,169.7453155517578
2024-03-14,171.60015869140625
2024-03-15,171.2232208251953
2024-03-18,172.31434631347656
2024-03-19,174.6552734375
2024-03-20,177.22430419921875
2024-03-21,169.9833526611328
2024-03-22,170.88601684570312
2024-03-25,169.46759033203125
2024-03-26,168.3367919921875
2024-03-27,171.9076385498047
2024-03-28,170.09246826171875
2024-04-01,168.65420532226562
2024-04-02,167.47384643554688
2024-04-03,168.2772979736328
2024-04-04,167.45401000976562
2024-04-05,168.20785522460938
2024-04-08,167.08700561523438
2024-04-09,168.29710388183594
2024-04-10,166.42239379882812
2024-04-11,173.6236572265625
2024-04-12,175.12142944335938
2024-04-15,171.2926788330078
2024-04-16,168.00949096679688
2024-04-17,166.64065551757812
2024-04-18,165.68836975097656
2024-04-19,163.66490173339844
2024-04-22,164.49807739257812
2024-04-23,165.5495147705078
2024-04-24,167.65237426757812
2024-04-25,168.51535034179688
2024-04-26,167.93011474609375
2024-04-29,172.09613037109375
2024-04-30,168.95176696777344
2024-05-01,167.93011474609375
2024-05-02,171.62991333007812
2024-05-03,181.89617919921875
2024-05-06,180.2397003173828
2024-05-07,180.92410278320312
2024-05-08,181.26136779785156
2024-05-09,183.07656860351562
2024-05-10,181.81512451171875
2024-05-13,185.02333068847656
2024-05-14,186.16558837890625
2024-05-15,188.44012451171875
2024-05-16,188.559326171875
2024-05-17,188.58912658691406
2024-05-20,189.75120544433594
2024-05-21,191.05239868164062
2024-05-22,189.61216735839844
2024-05-23,185.61929321289062
2024-05-24,188.69837951660156
2024-05-28,188.7083282470703
2024-05-29,189.0062713623047
2024-05-30,189.99954223632812
2024-05-31,190.9530487060547
2024-06-03,192.72103881835938
2024-06-04,193.03890991210938
2024-06-05,194.54864501953125
2024-06-06,193.16799926757812
2024-06-07,195.56173706054688
2024-06-10,191.81716918945312
2024-06-11,205.75253295898438
2024-06-12,211.6326141357422
2024-06-13,212.79470825195312
2024-06-14,211.0565185546875
2024-06-17,215.2083282470703
2024-06-18,212.8443603515625
2024-06-20,208.2654571533203
2024-06-21,206.09027099609375
2024-06-24,206.73587036132812
2024-06-25,207.65960693359375
2024-06-26,211.8114013671875
2024-06-27,212.65567016601562
2024-06-28,209.19912719726562
2024-07-01,215.28778076171875
2024-07-02,218.78402709960938
2024-07-03,220.0553741455078
2024-07-05,224.8130645751953
2024-07-08,226.28309631347656
2024-07-09,227.1372833251953
2024-07-10,231.40826416015625
2024-07-11,226.03477478027344
2024-07-12,228.98475646972656
2024-07-15,232.81871032714844
2024-07-16,233.2358856201172
2024-07-17,227.3359375
2024-07-18,222.6676483154297
2024-07-19,222.79678344726562
2024-07-22,222.44915771484375
2024-07-23,223.49205017089844
2024-07-24,217.06570434570312
2024-07-25,216.0227813720703
2024-07-26,216.4896240234375
2024-07-29,216.76773071289062
2024-07-30,217.32394409179688
2024-07-31,220.58181762695312
2024-08-01,216.8869171142578
2024-08-02,218.37680053710938
2024-08-05,207.85826110839844
2024-08-06,205.83200073242188
2024-08-07,208.40451049804688
2024-08-08,211.87098693847656
2024-08-09,214.78123474121094
2024-08-12,216.31259155273438
2024-08-13,220.03167724609375
2024-08-14,220.47915649414062
2024-08-15,223.46237182617188
2024-08-16,224.78494262695312
2024-08-19,224.62582397460938
2024-08-20,225.24234008789062
2024-08-21,225.1329803466797
2024-08-22,223.27342224121094
2024-08-23,225.5705108642578
2024-08-26,225.90858459472656
2024-08-27,226.7538299560547
2024-08-28,225.22247314453125
2024-08-29,228.50399780273438
2024-08-30,227.71841430664062
2024-09-03,221.52330017089844
2024-09-04,219.61402893066406
2024-09-05,221.13548278808594
2024-09-06,219.58419799804688
2024-09-09,219.6737060546875
2024-09-10,218.87815856933594
2024-09-11,221.4138946533203
2024-09-12,221.52330017089844
2024-09-13,221.25479125976562
2024-09-16,215.10939025878906
2024-09-17,215.5767364501953
2024-09-18,219.45492553710938
2024-09-19,227.58912658691406
2024-09-20,226.9228973388672
2024-09-23,225.2025604248047
2024-09-24,226.09754943847656
2024-09-25,225.10311889648438
2024-09-26,226.2467041015625
2024-09-27,226.5151824951172
2024-09-30,231.69602966308594
2024-10-01,224.9440460205078
2024-10-02,225.5108184814453
2024-10-03,224.4070587158203
2024-10-04,225.53074645996094
2024-10-07,220.44932556152344
2024-10-08,224.50648498535156
2024-10-09,228.25540161132812
2024-10-10,227.75819396972656
2024-10-11,226.2765350341797
2024-10-14,230.00555419921875
2024-10-15,232.54127502441406
2024-10-16,230.48284912109375
2024-10-17,230.8507843017578
2024-10-18,233.68484497070312
2024-10-21,235.15655517578125
2024-10-22,234.5400390625
2024-10-23,229.46856689453125
2024-10-24,229.27963256835938
2024-10-25,230.1149444580078
2024-10-28,232.09378051757812
2024-10-29,232.36227416992188
2024-10-30,228.81227111816406
2024-10-31,224.6457061767578
2024-11-01,221.6625213623047
2024-11-04,220.76751708984375
2024-11-05,222.199462890625
2024-11-06,221.4735565185547
2024-11-07,226.2069091796875
2024-11-08,225.93814086914062
2024-11-11,223.22044372558594
2024-11-12,223.22044372558594
2024-11-13,224.10641479492188
2024-11-14,227.1924591064453
2024-11-15,223.98695373535156
2024-11-18,226.9933624267578
2024-11-19,227.252197265625
2024-11-20,227.9689483642578
2024-11-21,227.49110412597656
2024-11-22,228.8350372314453
2024-11-25,231.82151794433594
2024-11-26,234.0016632080078
2024-11-27,233.87225341796875
2024-11-29,236.26144409179688
2024-12-02,238.51126098632812
2024-12-03,241.5574951171875
2024-12-04,241.91586303710938
2024-12-05,241.94573974609375
2024-12-06,241.74664306640625
2024-12-09,245.63902282714844
2024-12-10,246.65444946289062
2024-12-11,245.3802032470703
2024-12-12,246.84361267089844
2024-12-13,247.0128173828125
2024-12-16,249.9097137451172
2024-12-17,252.33872985839844
2024-12-18,246.9331817626953
2024-12-19,248.66534423828125
2024-12-20,253.3441925048828
2024-12-23,254.12069702148438
2024-12-24,257.0374755859375
2024-12-26,257.853759765625
2024-12-27,254.43922424316406
2024-12-30,251.0644989013672
2024-12-31,249.29251098632812
2025-01-02,242.75210571289062
2025-01-03,242.26429748535156
2025-01-06,243.89691162109375
2025-01-07,241.11949157714844
2025-01-08,241.60726928710938
2025-01-10,235.7836151123047
2025-01-13,233.3446502685547
2025-01-14,232.22967529296875
2025-01-15,236.79901123046875
2025-01-16,227.2322998046875
2025-01-17,228.9445343017578
2025-01-21,221.63758850097656
2025-01-22,222.8222198486328
2025-01-23,222.65301513671875
2025-01-24,221.77694702148438
2025-01-27,228.82508850097656
2025-01-28,237.18724060058594
2025-01-29,238.28231811523438
2025-01-30,236.52027893066406
2025-01-31,234.93743896484375
2025-02-03,226.98341369628906
2025-02-04,231.75186157226562
2025-02-05,231.42333984375
2025-02-06,232.16995239257812
2025-02-07,226.60513305664062
2025-02-10,226.8741912841797
2025-02-11,231.82725524902344
2025-02-12,236.06277465820312
2025-02-13,240.70689392089844
2025-02-14,243.7664337158203
2025-02-18,243.6368865966797
2025-02-19,244.03550720214844
2025-02-20,244.9922637939453
2025-02-21,244.71319580078125
2025-02-24,246.25791931152344
2025-02-25,246.1981201171875
2025-02-26,239.5408935546875
2025-02-27,236.49131774902344
2025-02-28,241.01583862304688
2025-03-03,237.21881103515625
2025-03-04,235.1259765625
2025-03-05,234.93663024902344
2025-03-06,234.5280303955078
2025-03-07,238.2552947998047
2025-03-10,226.70477294921875
2025-03-11,220.08740234375
2025-03-12,216.2405548095703
2025-03-13,208.96542358398438
2025-03-14,212.762451171875
2025-03-17,213.27072143554688
2025-03-18,211.96519470214844
2025-03-19,214.50648498535156
2025-03-20,213.37039184570312
2025-03-21,217.52618408203125
2025-03-24,219.977783203125
2025-03-25,222.9875030517578
2025-03-26,220.77505493164062
2025-03-27,223.087158203125
2025-03-28,217.1574249267578
2025-03-31,221.37301635742188
2025-04-01,222.42941284179688
2025-04-02,223.1270294189453
2025-04-03,202.49754333496094
2025-04-04,187.738037109375
2025-04-07,180.84161376953125
2025-04-08,171.8323974609375
2025-04-09,198.17234802246094
2025-04-10,189.7710723876953
2025-04-11,197.47471618652344
2025-04-14,201.82984924316406
2025-04-15,201.4511260986328
2025-04-16,193.6079559326172
2025-04-17,196.3087158203125
2025-04-21,192.50173950195312
2025-04-22,199.059326171875
2025-04-23,203.9027557373047
2025-04-24,207.65989685058594
2025-04-25,208.56680297851562
2025-04-28,209.4238739013672
2025-04-29,210.490234375
2025-04-30,211.7758331298828
2025-05-01,212.59304809570312
2025-05-02,204.65020751953125
2025-05-05,198.21221923828125
2025-05-06,197.83351135253906
2025-05-07,195.58120727539062
2025-05-08,196.81698608398438
2025-05-09,197.8534393310547
2025-05-12,210.34713745117188
2025-05-13,212.48263549804688
2025-05-14,211.88389587402344
2025-05-15,211.00575256347656
2025-05-16,210.81614685058594
2025-05-19,208.3413543701172
2025-05-20,206.42539978027344
2025-05-21,201.6654052734375
2025-05-22,200.9369354248047
2025-05-23,194.85975646972656
2025-05-27,199.78936767578125
2025-05-28,199.99891662597656
2025-05-29,199.5299072265625
2025-05-30,200.4280242919922
2025-06-02,201.27622985839844
2025-06-03,202.84292602539062
2025-06-04,202.39389038085938
2025-06-05,200.20849609375
2025-06-06,203.49156188964844
2025-06-09,201.02676391601562
2025-06-10,202.2441864013672
2025-06-11,198.36236572265625
2025-06-12,198.78147888183594
2025-06-13,196.03726196289062
2025-06-16,198.0031280517578
2025-06-17,195.2289581298828
2025-06-18,196.16697692871094
2025-06-20,200.57769775390625
2025-06-23,201.07666015625
2025-06-24,199.87918090820312
2025-06-25,201.13653564453125
2025-06-26,200.57769775390625
2025-06-27,200.65753173828125
