Date,Adj Close
2023-05-11,234.34532165527344
2023-05-12,232.37745666503906
2023-05-15,237.39654541015625
2023-05-16,237.35675048828125
2023-05-17,241.00428771972656
2023-05-18,245.3375701904297
2023-05-19,244.13497924804688
2023-05-22,246.79855346679688
2023-05-23,245.22824096679688
2023-05-24,247.68312072753906
2023-05-25,251.1417694091797
2023-05-26,260.4344787597656
2023-05-30,260.9115295410156
2023-05-31,263.09808349609375
2023-06-01,270.9397277832031
2023-06-02,270.9397277832031
2023-06-05,269.72723388671875
2023-06-06,269.4588928222656
2023-06-07,261.9848937988281
2023-06-08,262.9589538574219
2023-06-09,263.3266906738281
2023-06-12,269.3892822265625
2023-06-13,269.6576232910156
2023-06-14,271.6752014160156
2023-06-15,280.10321044921875
2023-06-16,279.2783508300781
2023-06-20,282.587890625
2023-06-21,279.91448974609375
2023-06-22,283.1345520019531
2023-06-23,286.96099853515625
2023-06-26,276.7637939453125
2023-06-27,285.291259765625
2023-06-28,283.5420227050781
2023-06-29,279.8050842285156
2023-06-30,285.22174072265625
2023-07-03,284.2675476074219
2023-07-05,292.5664367675781
2023-07-06,290.200927734375
2023-07-07,288.7499694824219
2023-07-10,292.298095703125
2023-07-11,296.46240234375
2023-07-12,307.4446716308594
2023-07-13,311.48980712890625
2023-07-14,306.9775695800781
2023-07-17,308.7168273925781
2023-07-18,310.1380920410156
2023-07-19,314.0738220214844
2023-07-20,300.66644287109375
2023-07-21,292.45709228515625
2023-07-24,289.8233337402344
2023-07-25,292.665771484375
2023-07-26,296.7406921386719
2023-07-27,309.8002014160156
2023-07-28,323.4858093261719
2023-07-31,316.6479797363281
2023-08-01,320.7327880859375
2023-08-02,312.3842468261719
2023-08-03,311.2711486816406
2023-08-04,308.8262023925781
2023-08-07,314.6204528808594
2023-08-08,310.7245178222656
2023-08-09,303.34002685546875
2023-08-10,303.8667297363281
2023-08-11,299.7918701171875
2023-08-14,304.31396484375
2023-08-15,300.0999450683594
2023-08-16,292.4869079589844
2023-08-17,283.3432312011719
2023-08-18,281.5145263671875
2023-08-21,288.1238098144531
2023-08-22,285.837890625
2023-08-23,292.43719482421875
2023-08-24,284.9931335449219
2023-08-25,283.7507629394531
2023-08-28,288.4815979003906
2023-08-29,296.16424560546875
2023-08-30,293.29193115234375
2023-08-31,294.07708740234375
2023-09-01,294.5641174316406
2023-09-05,298.31097412109375
2023-09-06,297.3370056152344
2023-09-07,296.840087890625
2023-09-08,296.06488037109375
2023-09-11,305.6756286621094
2023-09-12,299.811767578125
2023-09-13,303.1908874511719
2023-09-14,309.81011962890625
2023-09-15,298.4700622558594
2023-09-18,300.6962585449219
2023-09-19,303.2008972167969
2023-09-20,297.833984375
2023-09-21,293.9181213378906
2023-09-22,297.24749755859375
2023-09-25,298.9868469238281
2023-09-26,297.1282653808594
2023-09-27,295.915771484375
2023-09-28,302.0976257324219
2023-09-29,298.37060546875
2023-10-02,304.94012451171875
2023-10-03,299.0961608886719
2023-10-04,303.70770263671875
2023-10-05,302.922607421875
2023-10-06,313.4973449707031
2023-10-09,316.409423828125
2023-10-10,319.8681335449219
2023-10-11,325.8114929199219
2023-10-12,322.1739196777344
2023-10-13,312.76190185546875
2023-10-16,319.18231201171875
2023-10-17,322.0148620605469
2023-10-18,315.0279541015625
2023-10-19,310.8934326171875
2023-10-20,306.7589416503906
2023-10-23,312.0860595703125
2023-10-24,310.6350402832031
2023-10-25,297.6947937011719
2023-10-26,286.58331298828125
2023-10-27,294.9119567871094
2023-10-30,300.8056640625
2023-10-31,299.4241027832031
2023-11-01,309.9393005371094
2023-11-02,308.96533203125
2023-11-03,312.6724548339844
2023-11-06,313.8650817871094
2023-11-07,316.86663818359375
2023-11-08,317.82073974609375
2023-11-09,318.58599853515625
2023-11-10,326.75567626953125
2023-11-13,327.17303466796875
2023-11-14,334.24945068359375
2023-11-15,330.6714782714844
2023-11-16,332.1424255371094
2023-11-17,332.98724365234375
2023-11-20,337.8870544433594
2023-11-21,334.9153137207031
2023-11-22,339.397705078125
2023-11-24,336.1576843261719
2023-11-27,332.6493225097656
2023-11-28,336.9129943847656
2023-11-29,330.1646728515625
2023-11-30,325.14556884765625
2023-12-01,322.829833984375
2023-12-04,318.0592346191406
2023-12-05,316.3398742675781
2023-12-06,315.5050048828125
2023-12-07,324.5889892578125
2023-12-08,330.7112731933594
2023-12-11,323.2870178222656
2023-12-12,332.1722412109375
2023-12-13,332.68902587890625
2023-12-14,331.1286926269531
2023-12-15,332.8679504394531
2023-12-18,342.508544921875
2023-12-19,348.2133483886719
2023-12-20,347.1399230957031
2023-12-21,351.9205322265625
2023-12-22,351.2248229980469
2023-12-26,352.6559753417969
2023-12-27,355.6376037597656
2023-12-28,356.1246032714844
2023-12-29,351.79132080078125
2024-01-02,344.16827392578125
2024-01-03,342.35943603515625
2024-01-04,344.9931945800781
2024-01-05,349.7936096191406
2024-01-08,356.4624938964844
2024-01-09,355.2400207519531
2024-01-10,368.2001647949219
2024-01-11,367.40509033203125
2024-01-12,372.1955261230469
2024-01-16,365.2085266113281
2024-01-17,366.11297607421875
2024-01-18,373.8254699707031
2024-01-19,381.10064697265625
2024-01-22,379.4408264160156
2024-01-23,382.83990478515625
2024-01-24,388.3061828613281
2024-01-25,390.7709655761719
2024-01-26,391.72515869140625
2024-01-29,398.5630187988281
2024-01-30,397.60888671875
2024-01-31,387.7496337890625
2024-02-01,392.3612060546875
2024-02-02,472.0797424316406
2024-02-05,456.5952453613281
2024-02-06,451.9339599609375
2024-02-07,466.7128601074219
2024-02-08,467.1203308105469
2024-02-09,465.24188232421875
2024-02-12,466.0270690917969
2024-02-13,457.30084228515625
2024-02-14,470.3802490234375
2024-02-15,481.0643615722656
2024-02-16,470.4200439453125
2024-02-20,468.8595886230469
2024-02-21,465.6558837890625
2024-02-22,483.6641540527344
2024-02-23,481.5748291015625
2024-02-26,479.29638671875
2024-02-27,484.5794982910156
2024-02-28,481.5648498535156
2024-02-29,487.64385986328125
2024-03-01,499.7521057128906
2024-03-04,495.6629638671875
2024-03-05,487.7333984375
2024-03-06,493.5736083984375
2024-03-07,509.5919494628906
2024-03-08,503.3836364746094
2024-03-11,481.13702392578125
2024-03-12,497.215087890625
2024-03-13,493.0562744140625
2024-03-14,489.335205078125
2024-03-15,481.6444396972656
2024-03-18,494.4591064453125
2024-03-19,493.72283935546875
2024-03-20,502.95574951171875
2024-03-21,505.1844482421875
2024-03-22,506.99517822265625
2024-03-25,500.46844482421875
2024-03-26,493.3746643066406
2024-03-27,491.3549499511719
2024-03-28,483.1169128417969
2024-04-01,488.857666015625
2024-04-02,494.8471374511719
2024-04-03,504.1695861816406
2024-04-04,508.3283996582031
2024-04-05,524.6651000976562
2024-04-08,516.6160888671875
2024-04-09,514.2781372070312
2024-04-10,517.1932373046875
2024-04-11,520.5062866210938
2024-04-12,509.303466796875
2024-04-15,497.6926574707031
2024-04-16,497.2250061035156
2024-04-17,491.6633605957031
2024-04-18,499.2546081542969
2024-04-19,478.6298522949219
2024-04-22,479.2864074707031
2024-04-23,493.5835876464844
2024-04-24,490.9967346191406
2024-04-25,439.14111328125
2024-04-26,441.0414733886719
2024-04-29,430.425537109375
2024-04-30,427.9880065917969
2024-05-01,436.96221923828125
2024-05-02,439.4396057128906
2024-05-03,449.6674499511719
2024-05-06,463.31787109375
2024-05-07,465.8648986816406
2024-05-08,470.20281982421875
2024-05-09,473.00848388671875
2024-05-10,473.78448486328125
2024-05-13,465.6360778808594
2024-05-14,469.45654296875
2024-05-15,479.097412109375
2024-05-16,470.82958984375
2024-05-17,469.51629638671875
2024-05-20,466.46185302734375
2024-05-21,462.273193359375
2024-05-22,465.4072265625
2024-05-23,463.4173583984375
2024-05-24,475.79425048828125
2024-05-28,477.48565673828125
2024-05-29,471.9538269042969
2024-05-30,464.680908203125
2024-05-31,464.4620056152344
2024-06-03,475.0679626464844
2024-06-04,474.57049560546875
2024-06-05,492.5488586425781
2024-06-06,491.2554626464844
2024-06-07,490.45947265625
2024-06-10,500.05059814453125
2024-06-11,504.8959045410156
2024-06-12,506.2589416503906
2024-06-13,501.54302978515625
2024-06-14,502.1007080078125
2024-06-17,504.5606384277344
2024-06-18,497.44976806640625
2024-06-20,499.6507873535156
2024-06-21,492.7590026855469
2024-06-24,496.8721923828125
2024-06-25,508.5144348144531
2024-06-26,511.0240478515625
2024-06-27,517.4378051757812
2024-06-28,502.1604309082031
2024-07-01,502.61859130859375
2024-07-02,507.41888427734375
2024-07-03,507.87701416015625
2024-07-05,537.7046508789062
2024-07-08,527.1578979492188
2024-07-09,527.835205078125
2024-07-10,532.5060424804688
2024-07-11,510.6058654785156
2024-07-12,496.83233642578125
2024-07-15,494.1333923339844
2024-07-16,487.7894592285156
2024-07-17,460.10296630859375
2024-07-18,473.9063415527344
2024-07-19,474.8424987792969
2024-07-22,485.4091796875
2024-07-23,486.69390869140625
2024-07-24,459.3858642578125
2024-07-25,451.5579833984375
2024-07-26,463.7978515625
2024-07-29,463.8077392578125
2024-07-30,461.2980651855469
2024-07-31,472.8905029296875
2024-08-01,495.7069396972656
2024-08-02,486.1461486816406
2024-08-05,473.7868347167969
2024-08-06,492.0718688964844
2024-08-07,486.9230041503906
2024-08-08,507.5483703613281
2024-08-09,515.6551513671875
2024-08-12,513.8425903320312
2024-08-13,526.3811645507812
2024-08-14,524.6083984375
2024-08-15,535.13525390625
2024-08-16,525.265625
2024-08-19,527.1181640625
2024-08-20,524.5784912109375
2024-08-21,532.97412109375
2024-08-22,529.7572631835938
2024-08-23,525.8433837890625
2024-08-26,518.991455078125
2024-08-27,516.9796752929688
2024-08-28,514.6692504882812
2024-08-29,516.103271484375
2024-08-30,519.1806640625
2024-09-03,509.669677734375
2024-09-04,510.6456604003906
2024-09-05,514.7488403320312
2024-09-06,498.2265625
2024-09-09,502.7281494140625
2024-09-10,502.7281494140625
2024-09-11,509.7393493652344
2024-09-12,523.4530639648438
2024-09-13,522.4771118164062
2024-09-16,531.6084594726562
2024-09-17,534.638916015625
2024-09-18,536.2637939453125
2024-09-19,557.3474731445312
2024-09-20,559.5904541015625
2024-09-23,562.6408081054688
2024-09-24,561.5642700195312
2024-09-25,566.5286254882812
2024-09-26,566.0601806640625
2024-09-27,565.58154296875
2024-09-30,570.6456909179688
2024-10-01,574.6630859375
2024-10-02,571.0145263671875
2024-10-03,580.9432373046875
2024-10-04,594.0720825195312
2024-10-07,582.947021484375
2024-10-08,591.0315551757812
2024-10-09,588.6590576171875
2024-10-10,581.9999389648438
2024-10-11,588.100830078125
2024-10-14,588.5692749023438
2024-10-15,584.4323120117188
2024-10-16,574.9819946289062
2024-10-17,575.1216430664062
2024-10-18,574.6630859375
2024-10-21,573.3571166992188
2024-10-22,580.1857299804688
2024-10-23,561.923095703125
2024-10-24,566.0003051757812
2024-10-25,571.453125
2024-10-28,576.34765625
2024-10-29,591.42041015625
2024-10-30,589.9449462890625
2024-10-31,565.8009033203125
2024-11-01,565.3822021484375
2024-11-04,558.9225463867188
2024-11-05,570.6356811523438
2024-11-06,570.2568359375
2024-11-07,589.8453979492188
2024-11-08,587.4927978515625
2024-11-11,581.342041015625
2024-11-12,582.9868774414062
2024-11-13,578.1820068359375
2024-11-14,575.3508911132812
2024-11-15,552.34326171875
2024-11-18,552.6622314453125
2024-11-19,559.3313598632812
2024-11-20,563.7473754882812
2024-11-21,561.3250122070312
2024-11-22,557.3873901367188
2024-11-25,563.338623046875
2024-11-26,571.7421875
2024-11-27,567.4158935546875
2024-11-29,572.519775390625
2024-12-02,590.9718017578125
2024-12-03,611.7265014648438
2024-12-04,611.8561401367188
2024-12-05,607.0213012695312
2024-12-06,621.8147583007812
2024-12-09,611.6467895507812
2024-12-10,617.3787841796875
2024-12-11,630.6968383789062
2024-12-12,628.812744140625
2024-12-13,618.4054565429688
2024-12-16,622.7852783203125
2024-12-17,617.9964599609375
2024-12-18,595.79833984375
2024-12-19,594.1820678710938
2024-12-20,583.8861083984375
2024-12-23,598.4520874023438
2024-12-24,606.3336791992188
2024-12-26,601.9439697265625
2024-12-27,598.4122314453125
2024-12-30,589.8621215820312
2024-12-31,584.1455688476562
2025-01-02,597.843505859375
2025-01-03,603.220947265625
2025-01-06,628.7313842773438
2025-01-07,616.4500732421875
2025-01-08,609.2967529296875
2025-01-10,614.4247436523438
2025-01-13,606.912353515625
2025-01-14,592.8651123046875
2025-01-15,615.6818237304688
2025-01-16,609.8754272460938
2025-01-17,611.3419799804688
2025-01-21,615.0234375
2025-01-22,622.0469970703125
2025-01-23,634.966796875
2025-01-24,645.9811401367188
2025-01-27,658.3422241210938
2025-01-28,672.758544921875
2025-01-29,674.9135131835938
2025-01-30,685.3990478515625
2025-01-31,687.5739135742188
2025-02-03,695.8346557617188
2025-02-04,702.5488891601562
2025-02-05,703.2274169921875
2025-02-06,710.3307495117188
2025-02-07,712.8548583984375
2025-02-10,715.7281494140625
2025-02-11,718.12255859375
2025-02-12,723.6895751953125
2025-02-13,726.8621826171875
2025-02-14,734.9532470703125
2025-02-18,714.7005615234375
2025-02-19,702.1300048828125
2025-02-20,693.2207641601562
2025-02-21,681.95703125
2025-02-24,666.572998046875
2025-02-25,655.9677734375
2025-02-26,672.1300048828125
2025-02-27,656.7059936523438
2025-02-28,666.642822265625
2025-03-03,653.5234375
2025-03-04,638.5086059570312
2025-03-05,654.9401245117188
2025-03-06,626.4666748046875
2025-03-07,624.201904296875
2025-03-10,596.596435546875
2025-03-11,604.2984619140625
2025-03-12,618.1161499023438
2025-03-13,589.2636108398438
2025-03-14,606.7233276367188
2025-03-17,604.0272216796875
2025-03-18,581.5197143554688
2025-03-19,583.2173461914062
2025-03-20,585.1544799804688
2025-03-21,595.3897094726562
2025-03-24,617.9570922851562
2025-03-25,625.4063720703125
2025-03-26,610.0984497070312
2025-03-27,601.7106323242188
2025-03-28,575.9078979492188
2025-03-31,575.5284423828125
2025-04-01,585.1544799804688
2025-04-02,583.0874633789062
2025-04-03,530.8529663085938
2025-04-04,504.0018005371094
2025-04-07,515.505126953125
2025-04-08,509.7135314941406
2025-04-09,584.9248657226562
2025-04-10,545.5017700195312
2025-04-11,542.7857055664062
2025-04-14,530.7131958007812
2025-04-15,520.767578125
2025-04-16,501.58526611328125
2025-04-17,500.7565002441406
2025-04-21,483.9607238769531
2025-04-22,499.5581970214844
2025-04-23,519.5194091796875
2025-04-24,532.3807983398438
2025-04-25,546.4804077148438
2025-04-28,548.9468383789062
2025-04-29,553.6400756835938
2025-04-30,548.2078857421875
2025-05-01,571.3844604492188
2025-05-02,596.1586303710938
2025-05-05,598.4053955078125
2025-05-06,586.462646484375
2025-05-07,595.9489135742188
2025-05-08,597.147216796875
2025-05-09,591.6351928710938
2025-05-12,638.5074462890625
2025-05-13,655.08349609375
2025-05-14,658.40869140625
2025-05-15,642.9510498046875
2025-05-16,639.4161376953125
2025-05-19,639.5059814453125
2025-05-20,636.1807861328125
2025-05-21,634.5830688476562
2025-05-22,635.6515502929688
2025-05-23,626.1552124023438
2025-05-27,641.3932495117188
2025-05-28,642.6514282226562
2025-05-29,644.1193237304688
2025-05-30,646.5557861328125
2025-06-02,669.9320678710938
2025-06-03,665.8878784179688
2025-06-04,686.9574584960938
2025-06-05,683.6322021484375
2025-06-06,696.703369140625
2025-06-09,693.05859375
2025-06-10,701.3865966796875
2025-06-11,693.1384887695312
2025-06-12,692.359619140625
2025-06-13,681.884765625
2025-06-16,701.6464233398438
2025-06-17,696.7597045898438
2025-06-18,695.3007202148438
2025-06-20,681.8897094726562
2025-06-23,698.0588989257812
2025-06-24,711.7196655273438
2025-06-25,708.2020263671875
2025-06-26,725.6002807617188
2025-06-27,733.1351928710938
