Date,Adj Close
2024-05-17,198.22483825683594
2024-05-20,189.31008911132812
2024-05-21,193.12380981445312
2024-05-22,191.95257568359375
2024-05-23,190.6071319580078
2024-05-24,194.27565002441406
2024-05-28,193.10443115234375
2024-05-29,191.75897216796875
2024-05-30,192.9398651123047
2024-05-31,196.13409423828125
2024-06-03,195.3500518798828
2024-06-04,192.77532958984375
2024-06-05,190.9362335205078
2024-06-06,190.59744262695312
2024-06-07,193.54000854492188
2024-06-10,193.21090698242188
2024-06-11,188.1291961669922
2024-06-12,185.38992309570312
2024-06-13,187.45164489746094
2024-06-14,187.5677947998047
2024-06-17,188.72933959960938
2024-06-18,190.68453979492188
2024-06-20,192.301025390625
2024-06-21,190.00701904296875
2024-06-24,192.50430297851562
2024-06-25,191.72027587890625
2024-06-26,191.10076904296875
2024-06-27,192.78500366210938
2024-06-28,195.77593994140625
2024-07-01,198.86367797851562
2024-07-02,202.13531494140625
2024-07-03,201.9998016357422
2024-07-05,199.32322692871094
2024-07-08,199.6930694580078
2024-07-09,202.08741760253906
2024-07-10,202.2528839111328
2024-07-11,201.91221618652344
2024-07-12,199.46922302246094
2024-07-15,204.4427947998047
2024-07-16,207.91749572753906
2024-07-17,211.08074951171875
2024-07-18,204.37466430664062
2024-07-19,204.1800079345703
2024-07-22,204.66665649414062
2024-07-23,204.71534729003906
2024-07-24,203.0217742919922
2024-07-25,203.09962463378906
2024-07-26,206.5743408203125
2024-07-29,205.221435546875
2024-07-30,209.44561767578125
2024-07-31,207.11941528320312
2024-08-01,202.4086151123047
2024-08-02,193.82403564453125
2024-08-05,189.69725036621094
2024-08-06,194.9920196533203
2024-08-07,195.05039978027344
2024-08-08,198.61270141601562
2024-08-09,200.30624389648438
2024-08-12,200.68585205078125
2024-08-13,202.38912963867188
2024-08-14,204.62774658203125
2024-08-15,205.90277099609375
2024-08-16,208.2581787109375
2024-08-19,209.6986541748047
2024-08-20,208.79347229003906
2024-08-21,208.871337890625
2024-08-22,210.84715270996094
2024-08-23,212.4822998046875
2024-08-26,213.31935119628906
2024-08-27,214.30239868164062
2024-08-28,215.3827667236328
2024-08-29,216.27821350097656
2024-08-30,218.799072265625
2024-09-03,214.41920471191406
2024-09-04,213.47508239746094
2024-09-05,211.8204803466797
2024-09-06,206.78848266601562
2024-09-09,211.0223388671875
2024-09-10,200.07266235351562
2024-09-11,201.69808959960938
2024-09-12,201.0849151611328
2024-09-13,198.8657684326172
2024-09-16,202.311279296875
2024-09-17,203.66416931152344
2024-09-18,201.9900665283203
2024-09-19,204.86131286621094
2024-09-20,205.4550323486328
2024-09-23,205.7957000732422
2024-09-24,205.9416961669922
2024-09-25,204.57907104492188
2024-09-26,204.1800079345703
2024-09-27,204.8808135986328
2024-09-30,205.23117065429688
2024-10-01,201.51315307617188
2024-10-02,201.7564697265625
2024-10-03,199.75144958496094
2024-10-04,206.8413848876953
2024-10-07,206.55740356445312
2024-10-08,206.38111877441406
2024-10-09,208.9957733154297
2024-10-10,208.4278106689453
2024-10-11,217.681884765625
2024-10-14,216.88870239257812
2024-10-15,217.7798309326172
2024-10-16,219.00392150878906
2024-10-17,219.7677459716797
2024-10-18,220.6980438232422
2024-10-21,218.37718200683594
2024-10-22,219.4739532470703
2024-10-23,218.7786865234375
2024-10-24,220.31614685058594
2024-10-25,217.70147705078125
2024-10-28,220.8253631591797
2024-10-29,218.27926635742188
2024-10-30,219.75796508789062
2024-10-31,217.31956481933594
2024-11-01,218.31842041015625
2024-11-04,215.2239227294922
2024-11-05,216.89849853515625
2024-11-06,241.93841552734375
2024-11-07,231.4798126220703
2024-11-08,232.06736755371094
2024-11-11,234.32948303222656
2024-11-12,234.59390258789062
2024-11-13,236.1607208251953
2024-11-14,236.85598754882812
2024-11-15,240.22470092773438
2024-11-18,239.95050048828125
2024-11-19,238.05072021484375
2024-11-20,235.78858947753906
2024-11-21,239.6860809326172
2024-11-22,243.3975372314453
2024-11-25,245.10145568847656
2024-11-26,244.78810119628906
2024-11-27,244.61180114746094
2024-11-29,244.54327392578125
2024-12-02,241.1452178955078
2024-12-03,239.744873046875
2024-12-04,238.3542938232422
2024-12-05,240.39117431640625
2024-12-06,242.23220825195312
2024-12-09,238.7557830810547
2024-12-10,237.8254852294922
2024-12-11,238.48158264160156
2024-12-12,236.52304077148438
2024-12-13,234.96600341796875
2024-12-16,234.6134796142578
2024-12-17,233.4187774658203
2024-12-18,225.59437561035156
2024-12-19,228.13072204589844
2024-12-20,232.67453002929688
2024-12-23,233.44815063476562
2024-12-24,237.28689575195312
2024-12-26,238.0996856689453
2024-12-27,236.17050170898438
2024-12-30,234.35887145996094
2024-12-31,234.74078369140625
2025-01-02,235.02474975585938
2025-01-03,238.2367706298828
2025-01-06,237.07525634765625
2025-01-07,239.35890197753906
2025-01-08,239.3195343017578
2025-01-10,236.11062622070312
2025-01-13,240.3826141357422
2025-01-14,243.5915069580078
2025-01-15,248.39503479003906
2025-01-16,250.28494262695312
2025-01-17,255.0983123779297
2025-01-21,258.9076232910156
2025-01-22,258.7206115722656
2025-01-23,261.7818908691406
2025-01-24,260.6893005371094
2025-01-27,261.6834411621094
2025-01-28,262.9532470703125
2025-01-29,262.4020080566406
2025-01-30,264.0261535644531
2025-01-31,263.1107177734375
2025-02-03,262.62841796875
2025-02-04,263.74072265625
2025-02-05,266.191650390625
2025-02-06,272.56024169921875
2025-02-07,271.4775085449219
2025-02-10,266.7921142578125
2025-02-11,270.6802062988281
2025-02-12,271.1330261230469
2025-02-13,271.9893493652344
2025-02-14,272.255126953125
2025-02-18,275.5624694824219
2025-02-19,274.8734436035156
2025-02-20,262.6185607910156
2025-02-21,260.09869384765625
2025-02-24,257.244140625
2025-02-25,253.3658905029297
2025-02-26,254.73410034179688
2025-02-27,254.99000549316406
2025-02-28,260.50225830078125
2025-03-03,256.535400390625
2025-03-04,246.32794189453125
2025-03-05,247.587890625
2025-03-06,242.67608642578125
2025-03-07,238.48284912109375
2025-03-10,228.5805206298828
2025-03-11,225.54879760742188
2025-03-12,224.32821655273438
2025-03-13,221.66070556640625
2025-03-14,228.7970733642578
2025-03-17,230.26370239257812
2025-03-18,231.28741455078125
2025-03-19,235.36253356933594
2025-03-20,235.26409912109375
2025-03-21,237.84304809570312
2025-03-24,244.17227172851562
2025-03-25,247.19415283203125
2025-03-26,247.09571838378906
2025-03-27,244.2313232421875
2025-03-28,239.04393005371094
2025-03-31,241.45553588867188
2025-04-01,239.84121704101562
2025-04-02,241.96737670898438
2025-04-03,225.10585021972656
2025-04-04,208.25929260253906
2025-04-07,212.37933349609375
2025-04-08,214.7859649658203
2025-04-09,232.0880889892578
2025-04-10,224.92758178710938
2025-04-11,233.93020629882812
2025-04-14,232.4644317626953
2025-04-15,230.8897247314453
2025-04-16,227.40354919433594
2025-04-17,229.73097229003906
2025-04-21,226.7895050048828
2025-04-22,233.32608032226562
2025-04-23,238.56524658203125
2025-04-24,242.2891082763672
2025-04-25,241.2095947265625
2025-04-28,240.8827667236328
2025-04-29,242.26930236816406
2025-04-30,242.26930236816406
2025-05-01,244.51748657226562
2025-05-02,250.08348083496094
2025-05-05,250.1330108642578
2025-05-06,246.8548126220703
2025-05-07,246.99346923828125
2025-05-08,251.03427124023438
2025-05-09,250.6480255126953
2025-05-12,257.551025390625
2025-05-13,260.48260498046875
2025-05-14,263.08734130859375
2025-05-15,264.9195251464844
2025-05-16,264.9888610839844
2025-05-19,262.3346252441406
2025-05-20,263.1269226074219
2025-05-21,258.5315246582031
2025-05-22,258.16510009765625
2025-05-23,258.2046813964844
2025-05-27,262.7406921386719
2025-05-28,260.9579772949219
2025-05-29,261.82952880859375
2025-05-30,261.46307373046875
2025-06-02,262.1167297363281
2025-06-03,263.71124267578125
2025-06-04,261.68096923828125
2025-06-05,259.43280029296875
2025-06-06,263.17645263671875
2025-06-09,264.1767272949219
2025-06-10,266.0188903808594
2025-06-11,265.5732116699219
2025-06-12,265.6623229980469
2025-06-13,262.4039306640625
2025-06-16,267.7619323730469
2025-06-17,266.92999267578125
2025-06-18,271.3273620605469
2025-06-20,272.35736083984375
2025-06-23,275.595947265625
2025-06-24,278.5572204589844
2025-06-25,281.3302917480469
2025-06-26,285.9752197265625
2025-06-27,284.3509826660156
